cluster,observer_path,observer_label_values,observer_type,observer_value_class,observer_sample,observer_n_files,viewpoint_path,viewpoint_short_label,viewpoint_long_label,viewpoint_type,viewpoint_value_class,viewpoint_sample,viewpoint_n_files,notes
anatomy_general,fetuses[].anatomy[].main.required,Th. Cav.,str,coded_text,No,5/5,,,,,,,,
anatomy_general,fetuses[].anatomy[].main.required,Umbl. Cord,str,coded_text,No,5/5,,,,,,,,
anatomy_general,fetuses[].anatomy[].main.required_condition_met,Head,str,coded_text,Yes,5/5,,,,,,,,
cardiac,fetuses[].dm_echo.aortic_root_diameter.biventricular_inner_fractional_shortening,,int,integer,0,5/5,,,,,,,,
cardiac,fetuses[].dm_echo.aortic_root_diameter.biventricular_outer_fractional_shortening,,int,integer,0,5/5,,,,,,,,
cardiac,fetuses[].dm_echo.aortic_root_diameter.comment.formatted_text,,str,empty,,5/5,,,,,,,,
cardiac,fetuses[].dm_echo.aortic_root_diameter.comment.plain_text,,str,empty,,5/5,,,,,,,,
cardiac,fetuses[].dm_echo.aortic_root_diameter.done,,int,integer,0,5/5,,,,,,,,
cardiac,fetuses[].dm_echo.aortic_root_diameter.inner_dimension_diastole,,int,integer,0,5/5,,,,,,,,
cardiac,fetuses[].dm_echo.aortic_root_diameter.inner_dimension_systole,,int,integer,0,5/5,,,,,,,,
cardiac,fetuses[].dm_echo.aortic_root_diameter.internal_dimension_diastole,,int,integer,0,5/5,,,,,,,,
cardiac,fetuses[].dm_echo.aortic_root_diameter.internal_dimension_systole,,int,integer,0,5/5,,,,,,,,
cardiac,fetuses[].dm_echo.aortic_root_diameter.outer_dimension_diastole,,int,integer,0,5/5,,,,,,,,
cardiac,fetuses[].dm_echo.aortic_root_diameter.outer_dimension_systole,,int,integer,0,5/5,,,,,,,,
cardiac,fetuses[].dm_echo.aortic_root_diameter.root_diameter,,int,integer,0,5/5,,,,,,,,
cardiac,fetuses[].dm_echo.aortic_root_diameter.wall_thickness_diastole,,int,integer,0,5/5,,,,,,,,
cardiac,fetuses[].dm_echo.aortic_root_diameter.wall_thickness_systole,,int,integer,0,5/5,,,,,,,,
cardiac,fetuses[].dm_echo.biventricular_dimensions.biventricular_inner_fractional_shortening,,int,integer,0,5/5,,,,,,,,
cardiac,fetuses[].dm_echo.biventricular_dimensions.biventricular_outer_fractional_shortening,,int,integer,0,5/5,,,,,,,,
cardiac,fetuses[].dm_echo.biventricular_dimensions.comment.formatted_text,,str,empty,,5/5,,,,,,,,
cardiac,fetuses[].dm_echo.biventricular_dimensions.comment.plain_text,,str,empty,,5/5,,,,,,,,
cardiac,fetuses[].dm_echo.biventricular_dimensions.done,,int,integer,0,5/5,,,,,,,,
cardiac,fetuses[].dm_echo.biventricular_dimensions.inner_dimension_diastole,,int,integer,0,5/5,,,,,,,,
cardiac,fetuses[].dm_echo.biventricular_dimensions.inner_dimension_systole,,int,integer,0,5/5,,,,,,,,
cardiac,fetuses[].dm_echo.biventricular_dimensions.internal_dimension_diastole,,int,integer,0,5/5,,,,,,,,
cardiac,fetuses[].dm_echo.biventricular_dimensions.internal_dimension_systole,,int,integer,0,5/5,,,,,,,,
cardiac,fetuses[].dm_echo.biventricular_dimensions.outer_dimension_diastole,,int,integer,0,5/5,,,,,,,,
cardiac,fetuses[].dm_echo.biventricular_dimensions.outer_dimension_systole,,int,integer,0,5/5,,,,,,,,
cardiac,fetuses[].dm_echo.biventricular_dimensions.root_diameter,,int,integer,0,5/5,,,,,,,,
cardiac,fetuses[].dm_echo.biventricular_dimensions.wall_thickness_diastole,,int,integer,0,5/5,,,,,,,,
cardiac,fetuses[].dm_echo.biventricular_dimensions.wall_thickness_systole,,int,integer,0,5/5,,,,,,,,
cardiac,fetuses[].dm_echo.interventricular_septum.biventricular_inner_fractional_shortening,,int,integer,0,5/5,,,,,,,,
cardiac,fetuses[].dm_echo.interventricular_septum.biventricular_outer_fractional_shortening,,int,integer,0,5/5,,,,,,,,
cardiac,fetuses[].dm_echo.interventricular_septum.comment.formatted_text,,str,empty,,5/5,,,,,,,,
cardiac,fetuses[].dm_echo.interventricular_septum.comment.plain_text,,str,empty,,5/5,,,,,,,,
cardiac,fetuses[].dm_echo.interventricular_septum.done,,int,integer,0,5/5,,,,,,,,
cardiac,fetuses[].dm_echo.interventricular_septum.inner_dimension_diastole,,int,integer,0,5/5,,,,,,,,
cardiac,fetuses[].dm_echo.interventricular_septum.inner_dimension_systole,,int,integer,0,5/5,,,,,,,,
cardiac,fetuses[].dm_echo.interventricular_septum.internal_dimension_diastole,,int,integer,0,5/5,,,,,,,,
cardiac,fetuses[].dm_echo.interventricular_septum.internal_dimension_systole,,int,integer,0,5/5,,,,,,,,
cardiac,fetuses[].dm_echo.interventricular_septum.outer_dimension_diastole,,int,integer,0,5/5,,,,,,,,
cardiac,fetuses[].dm_echo.interventricular_septum.outer_dimension_systole,,int,integer,0,5/5,,,,,,,,
cardiac,fetuses[].dm_echo.interventricular_septum.root_diameter,,int,integer,0,5/5,,,,,,,,
cardiac,fetuses[].dm_echo.interventricular_septum.wall_thickness_diastole,,int,integer,0,5/5,,,,,,,,
cardiac,fetuses[].dm_echo.interventricular_septum.wall_thickness_systole,,int,integer,0,5/5,,,,,,,,
cardiac,fetuses[].dm_echo.left_ventricle.biventricular_inner_fractional_shortening,,int,integer,0,5/5,,,,,,,,
cardiac,fetuses[].dm_echo.left_ventricle.biventricular_outer_fractional_shortening,,int,integer,0,5/5,,,,,,,,
cardiac,fetuses[].dm_echo.left_ventricle.comment.formatted_text,,str,empty,,5/5,,,,,,,,
cardiac,fetuses[].dm_echo.left_ventricle.comment.plain_text,,str,empty,,5/5,,,,,,,,
cardiac,fetuses[].dm_echo.left_ventricle.done,,int,integer,0,5/5,,,,,,,,
cardiac,fetuses[].dm_echo.left_ventricle.inner_dimension_diastole,,int,integer,0,5/5,,,,,,,,
cardiac,fetuses[].dm_echo.left_ventricle.inner_dimension_systole,,int,integer,0,5/5,,,,,,,,
cardiac,fetuses[].dm_echo.left_ventricle.internal_dimension_diastole,,int,integer,0,5/5,,,,,,,,
cardiac,fetuses[].dm_echo.left_ventricle.internal_dimension_systole,,int,integer,0,5/5,,,,,,,,
cardiac,fetuses[].dm_echo.left_ventricle.outer_dimension_diastole,,int,integer,0,5/5,,,,,,,,
cardiac,fetuses[].dm_echo.left_ventricle.outer_dimension_systole,,int,integer,0,5/5,,,,,,,,
cardiac,fetuses[].dm_echo.left_ventricle.root_diameter,,int,integer,0,5/5,,,,,,,,
cardiac,fetuses[].dm_echo.left_ventricle.wall_thickness_diastole,,int,integer,0,5/5,,,,,,,,
cardiac,fetuses[].dm_echo.left_ventricle.wall_thickness_systole,,int,integer,0,5/5,,,,,,,,
cardiac,fetuses[].dm_echo.left_ventricular.biventricular_inner_fractional_shortening,,int,integer,0,5/5,,,,,,,,
cardiac,fetuses[].dm_echo.left_ventricular.biventricular_outer_fractional_shortening,,int,integer,0,5/5,,,,,,,,
cardiac,fetuses[].dm_echo.left_ventricular.comment.formatted_text,,str,empty,,5/5,,,,,,,,
cardiac,fetuses[].dm_echo.left_ventricular.comment.plain_text,,str,empty,,5/5,,,,,,,,
cardiac,fetuses[].dm_echo.left_ventricular.done,,int,integer,0,5/5,,,,,,,,
cardiac,fetuses[].dm_echo.left_ventricular.inner_dimension_diastole,,int,integer,0,5/5,,,,,,,,
cardiac,fetuses[].dm_echo.left_ventricular.inner_dimension_systole,,int,integer,0,5/5,,,,,,,,
cardiac,fetuses[].dm_echo.left_ventricular.internal_dimension_diastole,,int,integer,0,5/5,,,,,,,,
cardiac,fetuses[].dm_echo.left_ventricular.internal_dimension_systole,,int,integer,0,5/5,,,,,,,,
cardiac,fetuses[].dm_echo.left_ventricular.outer_dimension_diastole,,int,integer,0,5/5,,,,,,,,
cardiac,fetuses[].dm_echo.left_ventricular.outer_dimension_systole,,int,integer,0,5/5,,,,,,,,
cardiac,fetuses[].dm_echo.left_ventricular.root_diameter,,int,integer,0,5/5,,,,,,,,
cardiac,fetuses[].dm_echo.left_ventricular.wall_thickness_diastole,,int,integer,0,5/5,,,,,,,,
cardiac,fetuses[].dm_echo.left_ventricular.wall_thickness_systole,,int,integer,0,5/5,,,,,,,,
cardiac,fetuses[].dm_echo.pulmonary_root_diameter.biventricular_inner_fractional_shortening,,int,integer,0,5/5,,,,,,,,
cardiac,fetuses[].dm_echo.pulmonary_root_diameter.biventricular_outer_fractional_shortening,,int,integer,0,5/5,,,,,,,,
cardiac,fetuses[].dm_echo.pulmonary_root_diameter.comment.formatted_text,,str,empty,,5/5,,,,,,,,
cardiac,fetuses[].dm_echo.pulmonary_root_diameter.comment.plain_text,,str,empty,,5/5,,,,,,,,
cardiac,fetuses[].dm_echo.pulmonary_root_diameter.done,,int,integer,0,5/5,,,,,,,,
cardiac,fetuses[].dm_echo.pulmonary_root_diameter.inner_dimension_diastole,,int,integer,0,5/5,,,,,,,,
cardiac,fetuses[].dm_echo.pulmonary_root_diameter.inner_dimension_systole,,int,integer,0,5/5,,,,,,,,
cardiac,fetuses[].dm_echo.pulmonary_root_diameter.internal_dimension_diastole,,int,integer,0,5/5,,,,,,,,
cardiac,fetuses[].dm_echo.pulmonary_root_diameter.internal_dimension_systole,,int,integer,0,5/5,,,,,,,,
cardiac,fetuses[].dm_echo.pulmonary_root_diameter.outer_dimension_diastole,,int,integer,0,5/5,,,,,,,,
cardiac,fetuses[].dm_echo.pulmonary_root_diameter.outer_dimension_systole,,int,integer,0,5/5,,,,,,,,
cardiac,fetuses[].dm_echo.pulmonary_root_diameter.root_diameter,,int,integer,0,5/5,,,,,,,,
cardiac,fetuses[].dm_echo.pulmonary_root_diameter.wall_thickness_diastole,,int,integer,0,5/5,,,,,,,,
cardiac,fetuses[].dm_echo.pulmonary_root_diameter.wall_thickness_systole,,int,integer,0,5/5,,,,,,,,
cardiac,fetuses[].dm_echo.right_ventricle.biventricular_inner_fractional_shortening,,int,integer,0,5/5,,,,,,,,
cardiac,fetuses[].dm_echo.right_ventricle.biventricular_outer_fractional_shortening,,int,integer,0,5/5,,,,,,,,
cardiac,fetuses[].dm_echo.right_ventricle.comment.formatted_text,,str,empty,,5/5,,,,,,,,
cardiac,fetuses[].dm_echo.right_ventricle.comment.plain_text,,str,empty,,5/5,,,,,,,,
cardiac,fetuses[].dm_echo.right_ventricle.done,,int,integer,0,5/5,,,,,,,,
cardiac,fetuses[].dm_echo.right_ventricle.inner_dimension_diastole,,int,integer,0,5/5,,,,,,,,
cardiac,fetuses[].dm_echo.right_ventricle.inner_dimension_systole,,int,integer,0,5/5,,,,,,,,
cardiac,fetuses[].dm_echo.right_ventricle.internal_dimension_diastole,,int,integer,0,5/5,,,,,,,,
cardiac,fetuses[].dm_echo.right_ventricle.internal_dimension_systole,,int,integer,0,5/5,,,,,,,,
cardiac,fetuses[].dm_echo.right_ventricle.outer_dimension_diastole,,int,integer,0,5/5,,,,,,,,
cardiac,fetuses[].dm_echo.right_ventricle.outer_dimension_systole,,int,integer,0,5/5,,,,,,,,
cardiac,fetuses[].dm_echo.right_ventricle.root_diameter,,int,integer,0,5/5,,,,,,,,
cardiac,fetuses[].dm_echo.right_ventricle.wall_thickness_diastole,,int,integer,0,5/5,,,,,,,,
cardiac,fetuses[].dm_echo.right_ventricle.wall_thickness_systole,,int,integer,0,5/5,,,,,,,,
cardiac,fetuses[].dm_echo.right_ventricular.biventricular_inner_fractional_shortening,,int,integer,0,5/5,,,,,,,,
cardiac,fetuses[].dm_echo.right_ventricular.biventricular_outer_fractional_shortening,,int,integer,0,5/5,,,,,,,,
cardiac,fetuses[].dm_echo.right_ventricular.comment.formatted_text,,str,empty,,5/5,,,,,,,,
cardiac,fetuses[].dm_echo.right_ventricular.comment.plain_text,,str,empty,,5/5,,,,,,,,
cardiac,fetuses[].dm_echo.right_ventricular.done,,int,integer,0,5/5,,,,,,,,
cardiac,fetuses[].dm_echo.right_ventricular.inner_dimension_diastole,,int,integer,0,5/5,,,,,,,,
cardiac,fetuses[].dm_echo.right_ventricular.inner_dimension_systole,,int,integer,0,5/5,,,,,,,,
cardiac,fetuses[].dm_echo.right_ventricular.internal_dimension_diastole,,int,integer,0,5/5,,,,,,,,
cardiac,fetuses[].dm_echo.right_ventricular.internal_dimension_systole,,int,integer,0,5/5,,,,,,,,
cardiac,fetuses[].dm_echo.right_ventricular.outer_dimension_diastole,,int,integer,0,5/5,,,,,,,,
cardiac,fetuses[].dm_echo.right_ventricular.outer_dimension_systole,,int,integer,0,5/5,,,,,,,,
cardiac,fetuses[].dm_echo.right_ventricular.root_diameter,,int,integer,0,5/5,,,,,,,,
cardiac,fetuses[].dm_echo.right_ventricular.wall_thickness_diastole,,int,integer,0,5/5,,,,,,,,
cardiac,fetuses[].dm_echo.right_ventricular.wall_thickness_systole,,int,integer,0,5/5,,,,,,,,
cardiac,fetuses[].fetal_echo_anatomy[].anomalies,,null,empty,,5/5,,,,,,,,
cardiac,fetuses[].fetal_echo_anatomy[].detail,,null,empty,,5/5,,,,,,,,
cardiac,fetuses[].fetal_echo_anatomy[].main.anat_state,3 Vessel view,str,coded_text,Unseen,5/5,,,,,,,,
cardiac,fetuses[].fetal_echo_anatomy[].main.anat_state,3 Vessel-trachea view,str,coded_text,Unseen,5/5,,,,,,,,
cardiac,fetuses[].fetal_echo_anatomy[].main.anat_state,4 chamber view apical,str,coded_text,Unseen,5/5,,,,,,,,
cardiac,fetuses[].fetal_echo_anatomy[].main.anat_state,4 chamber view subcostal,str,coded_text,Unseen,5/5,,,,,,,,
cardiac,fetuses[].fetal_echo_anatomy[].main.anat_state,Aortic Arch,str,coded_text,Unseen,5/5,OBX FetalEchocardiography.AorticArchDetails,Aortic arch,Aortic arch details,str (ST),coded_text,normal,2/7,
cardiac,fetuses[].fetal_echo_anatomy[].main.anat_state,Aortic valve,str,coded_text,Unseen,5/5,OBX HeartFetus.AorticValveDetails,Aortic valve,Aortic valve details,str (ST),coded_text,mild aortic regurgitation|normal size and morphology,2/7,
cardiac,fetuses[].fetal_echo_anatomy[].main.anat_state,Atrial septum,str,coded_text,Unseen,5/5,OBX HeartFetus.AtrialSeptumDetails,Atrial septum,Atrial septum details,str (ST),coded_text,"normal size and morphology|aneurysmal flap valve, normal size and morphology",2/7,
cardiac,fetuses[].fetal_echo_anatomy[].main.anat_state,Ductal Arch,str,coded_text,Unseen,5/5,OBX FetalEchocardiography.DuctusArteriosusDetails,Ductal arch,Ductal arch details,str (ST),coded_text,"normal|forward unaliased flow, normal",2/7,
cardiac,fetuses[].fetal_echo_anatomy[].main.anat_state,Ductus venosus,str,coded_text,Unseen,5/5,,,,,,,,
cardiac,fetuses[].fetal_echo_anatomy[].main.anat_state,Foramen ovale,str,coded_text,Unseen,5/5,OBX HeartFetus.ForamenOvaleDetails,Foramen ovale,Foramen ovale details,str (ST),coded_text,"normal (in the central third/half, flap valve in left atrium)",2/7,
cardiac,fetuses[].fetal_echo_anatomy[].main.anat_state,Inferior vena cava,str,coded_text,Unseen,5/5,OBX FetalEchocardiography.InferiorVenaCavaDetails,IVC,Inferior vena cava,str (ST),coded_text,normal,2/7,
cardiac,fetuses[].fetal_echo_anatomy[].main.anat_state,LVOT,str,coded_text,Unseen,5/5,,,,,,,,
cardiac,fetuses[].fetal_echo_anatomy[].main.anat_state,M-mode/rhythm,str,coded_text,Unseen,5/5,,,,,,,,
cardiac,fetuses[].fetal_echo_anatomy[].main.anat_state,Mitral valve,str,coded_text,Unseen,5/5,OBX HeartFetus.MitralValveDetails,Mitral valve,Mitral valve details,str (ST),coded_text,normal size and morphology,1/7,
cardiac,fetuses[].fetal_echo_anatomy[].main.anat_state,Pulmonary valve,str,coded_text,Unseen,5/5,OBX HeartFetus.PulmonaryValveDetails,Pulmonary valve,Pulmonary valve details,str (ST),coded_text,pulmonary stenosis|normal size and morphology,2/7,
cardiac,fetuses[].fetal_echo_anatomy[].main.anat_state,Pulmonary veins,str,coded_text,Unseen,5/5,OBX HeartFetus.PulmonaryVeinsDetails,Pulmonary veins,Pulmonary veins details,str (ST),coded_text,normal,2/7,
cardiac,fetuses[].fetal_echo_anatomy[].main.anat_state,RVOT,str,coded_text,Unseen,5/5,,,,,,,,
cardiac,fetuses[].fetal_echo_anatomy[].main.anat_state,Short Axis ventricles,str,coded_text,Unseen,5/5,,,,,,,,
cardiac,fetuses[].fetal_echo_anatomy[].main.anat_state,Short axis outflows,str,coded_text,Unseen,5/5,,,,,,,,
cardiac,fetuses[].fetal_echo_anatomy[].main.anat_state,Superior vena cava,str,coded_text,Unseen,5/5,OBX FetalEchocardiography.SuperiorVenaCavaDetails,SVC,Superior vena cava,str (ST),coded_text,normal,2/7,
cardiac,fetuses[].fetal_echo_anatomy[].main.anat_state,Tricuspid valve,str,coded_text,Unseen,5/5,OBX HeartFetus.TricuspidValveDetails,Tricuspid valve,Tricuspid valve details,str (ST),coded_text,"dysplasia, normal size and morphology",1/7,
cardiac,fetuses[].fetal_echo_anatomy[].main.anat_state,Umbilical artery,str,coded_text,Unseen,5/5,,,,,,,,
cardiac,fetuses[].fetal_echo_anatomy[].main.anat_state,Umbilical vein,str,coded_text,Unseen,5/5,,,,,,,,
cardiac,fetuses[].fetal_echo_anatomy[].main.anat_state,Ventricular septum,str,coded_text,Unseen,5/5,OBX HeartFetus.VentricularSeptumDetails,Ventricular septum,Ventricular septum details,str (ST),coded_text,intact,2/7,
cardiac,fetuses[].fetal_echo_anatomy[].main.anat_state,Visceral/abdominal situs,str,coded_text,Unseen,5/5,,,,,,,,
cardiac,fetuses[].fetal_echo_anatomy[].main.label,3 Vessel view,str,coded_text,3 Vessel view,5/5,,,,,,,,
cardiac,fetuses[].fetal_echo_anatomy[].main.label,3 Vessel-trachea view,str,coded_text,3 Vessel-trachea view,5/5,,,,,,,,
cardiac,fetuses[].fetal_echo_anatomy[].main.label,4 chamber view apical,str,coded_text,4 chamber view apical,5/5,,,,,,,,
cardiac,fetuses[].fetal_echo_anatomy[].main.label,4 chamber view subcostal,str,coded_text,4 chamber view subcostal,5/5,,,,,,,,
cardiac,fetuses[].fetal_echo_anatomy[].main.label,Aortic Arch,str,coded_text,Aortic Arch,5/5,,,,,,,,
cardiac,fetuses[].fetal_echo_anatomy[].main.label,Aortic valve,str,coded_text,Aortic valve,5/5,,,,,,,,
cardiac,fetuses[].fetal_echo_anatomy[].main.label,Atrial septum,str,coded_text,Atrial septum,5/5,,,,,,,,
cardiac,fetuses[].fetal_echo_anatomy[].main.label,Ductal Arch,str,coded_text,Ductal Arch,5/5,,,,,,,,
cardiac,fetuses[].fetal_echo_anatomy[].main.label,Ductus venosus,str,coded_text,Ductus venosus,5/5,,,,,,,,
cardiac,fetuses[].fetal_echo_anatomy[].main.label,Foramen ovale,str,coded_text,Foramen ovale,5/5,,,,,,,,
cardiac,fetuses[].fetal_echo_anatomy[].main.label,Inferior vena cava,str,coded_text,Inferior vena cava,5/5,,,,,,,,
cardiac,fetuses[].fetal_echo_anatomy[].main.label,LVOT,str,coded_text,LVOT,5/5,,,,,,,,
cardiac,fetuses[].fetal_echo_anatomy[].main.label,M-mode/rhythm,str,coded_text,M-mode/rhythm,5/5,,,,,,,,
cardiac,fetuses[].fetal_echo_anatomy[].main.label,Mitral valve,str,coded_text,Mitral valve,5/5,,,,,,,,
cardiac,fetuses[].fetal_echo_anatomy[].main.label,Pulmonary valve,str,coded_text,Pulmonary valve,5/5,,,,,,,,
cardiac,fetuses[].fetal_echo_anatomy[].main.label,Pulmonary veins,str,coded_text,Pulmonary veins,5/5,,,,,,,,
cardiac,fetuses[].fetal_echo_anatomy[].main.label,RVOT,str,coded_text,RVOT,5/5,,,,,,,,
cardiac,fetuses[].fetal_echo_anatomy[].main.label,Short Axis ventricles,str,coded_text,Short Axis ventricles,5/5,,,,,,,,
cardiac,fetuses[].fetal_echo_anatomy[].main.label,Short axis outflows,str,coded_text,Short axis outflows,5/5,,,,,,,,
cardiac,fetuses[].fetal_echo_anatomy[].main.label,Superior vena cava,str,coded_text,Superior vena cava,5/5,,,,,,,,
cardiac,fetuses[].fetal_echo_anatomy[].main.label,Tricuspid valve,str,coded_text,Tricuspid valve,5/5,,,,,,,,
cardiac,fetuses[].fetal_echo_anatomy[].main.label,Umbilical artery,str,coded_text,Umbilical artery,5/5,,,,,,,,
cardiac,fetuses[].fetal_echo_anatomy[].main.label,Umbilical vein,str,coded_text,Umbilical vein,5/5,,,,,,,,
cardiac,fetuses[].fetal_echo_anatomy[].main.label,Ventricular septum,str,coded_text,Ventricular septum,5/5,,,,,,,,
cardiac,fetuses[].fetal_echo_anatomy[].main.label,Visceral/abdominal situs,str,coded_text,Visceral/abdominal situs,5/5,,,,,,,,
cardiac,fetuses[].fetal_echo_anatomy[].main.main_txt,3 Vessel view,str,empty,,5/5,,,,,,,,
cardiac,fetuses[].fetal_echo_anatomy[].main.main_txt,3 Vessel-trachea view,str,empty,,5/5,,,,,,,,
cardiac,fetuses[].fetal_echo_anatomy[].main.main_txt,4 chamber view apical,str,empty,,5/5,,,,,,,,
cardiac,fetuses[].fetal_echo_anatomy[].main.main_txt,4 chamber view subcostal,str,empty,,5/5,,,,,,,,
cardiac,fetuses[].fetal_echo_anatomy[].main.main_txt,Aortic Arch,str,empty,,5/5,,,,,,,,
cardiac,fetuses[].fetal_echo_anatomy[].main.main_txt,Aortic valve,str,empty,,5/5,,,,,,,,
cardiac,fetuses[].fetal_echo_anatomy[].main.main_txt,Atrial septum,str,empty,,5/5,,,,,,,,
cardiac,fetuses[].fetal_echo_anatomy[].main.main_txt,Ductal Arch,str,empty,,5/5,,,,,,,,
cardiac,fetuses[].fetal_echo_anatomy[].main.main_txt,Ductus venosus,str,empty,,5/5,,,,,,,,
cardiac,fetuses[].fetal_echo_anatomy[].main.main_txt,Foramen ovale,str,empty,,5/5,,,,,,,,
cardiac,fetuses[].fetal_echo_anatomy[].main.main_txt,Inferior vena cava,str,empty,,5/5,,,,,,,,
cardiac,fetuses[].fetal_echo_anatomy[].main.main_txt,LVOT,str,empty,,5/5,,,,,,,,
cardiac,fetuses[].fetal_echo_anatomy[].main.main_txt,M-mode/rhythm,str,empty,,5/5,,,,,,,,
cardiac,fetuses[].fetal_echo_anatomy[].main.main_txt,Mitral valve,str,empty,,5/5,,,,,,,,
